environment_id,family,dimension,map_index,seed_index,seed,algorithm,checkpoint,best_cost_mm
evaluation-2d-00,uniform_clutter,2,0,1,20000001,RRT,2000,2716.5259828366534
evaluation-2d-00,uniform_clutter,2,0,1,20000001,RRT,3000,2716.5259828366534
evaluation-2d-00,uniform_clutter,2,0,1,20000001,RRT,4000,2716.5259828366534
evaluation-2d-00,uniform_clutter,2,0,1,20000001,RRT,5000,2716.5259828366534
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,1000,2004.9987542738393
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,2000,1966.1080723361954
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,3000,1940.8906683716225
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,4000,1940.1890303502623
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT*,5000,1936.129856970964
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,1000,2008.1341460189233
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,2000,1954.7028540512574
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,3000,1949.7974188425337
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,4000,1944.9070411069938
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Informed-RRT*,5000,1944.171678770819
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,500,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,1000,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,2000,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,3000,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,4000,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,Dynamic-RRT,5000,2315.7747577825808
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,250,2065.41293468772
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,500,2060.0351952129895
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,1000,2043.4898491697058
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,2000,2020.372659905962
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,3000,1995.9852209153382
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,4000,1962.689611825861
evaluation-2d-00,uniform_clutter,2,0,2,20000002,SC-RRT,5000,1950.7908440641386
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,1000,2633.9617299804067
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,2000,2633.9617299804067
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,3000,2633.9617299804067
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,4000,2633.9617299804067
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT,5000,2633.9617299804067
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,100,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,250,nan
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,500,2397.287559743617
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,1000,2341.818748208025
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,2000,2324.403532730188
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,3000,2269.0466604157177
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,4000,2269.0466604157177
evaluation-2d-00,uniform_clutter,2,0,2,20000002,RRT-Connect,5000,2269.0466604157177
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,1000,1956.1972466135048
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,2000,1933.5204623692725
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,3000,1928.7852464538857
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,4000,1927.3137798119963
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Informed-RRT*,5000,1927.0527034214715
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,1000,2308.6379560965825
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,2000,2308.6379560965825
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,3000,2308.6379560965825
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,4000,2308.6379560965825
evaluation-2d-00,uniform_clutter,2,0,3,20000003,Dynamic-RRT,5000,2308.6379560965825
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,500,2133.7549802956287
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,1000,2112.7957267376332
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,2000,2079.5955895008155
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,3000,2017.9916798209927
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,4000,2005.1410684057482
evaluation-2d-00,uniform_clutter,2,0,3,20000003,SC-RRT,5000,2004.5925672766036
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,1000,2206.7343219970935
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,2000,2206.7343219970935
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,3000,2206.7343219970935
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,4000,2206.7343219970935
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT,5000,2206.7343219970935
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,500,2202.8455666468776
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,1000,2202.8455666468776
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,2000,2197.4447506267325
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,3000,2197.4447506267325
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,4000,2197.4447506267325
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT-Connect,5000,2197.4447506267325
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,1000,1999.318406953439
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,2000,1954.887865833626
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,3000,1952.103403275619
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,4000,1951.6332882327179
evaluation-2d-00,uniform_clutter,2,0,3,20000003,RRT*,5000,1951.629587450439
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,1000,2596.073877491137
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,2000,2596.073877491137
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,3000,2596.073877491137
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,4000,2596.073877491137
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Dynamic-RRT,5000,2596.073877491137
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,500,2123.888686530208
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,1000,2082.7715252873677
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,2000,2030.4315975214818
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,3000,2018.826980749123
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,4000,1970.9173112178307
evaluation-2d-00,uniform_clutter,2,0,4,20000004,SC-RRT,5000,1946.9168236944815
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,1000,2653.4394445077883
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,2000,2653.4394445077883
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,3000,2653.4394445077883
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,4000,2653.4394445077883
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT,5000,2653.4394445077883
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,500,2370.0089395389336
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,1000,2370.0089395389336
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,2000,2322.65495685881
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,3000,2322.65495685881
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,4000,2322.65495685881
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT-Connect,5000,2322.65495685881
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,1000,2108.97949397641
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,2000,1987.4761966454935
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,3000,1972.7165473400053
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,4000,1969.4714211758574
evaluation-2d-00,uniform_clutter,2,0,4,20000004,RRT*,5000,1963.2755512353594
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,1000,2003.7625050622453
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,2000,1953.0973554807647
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,3000,1949.891898503821
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,4000,1947.8044485872524
evaluation-2d-00,uniform_clutter,2,0,4,20000004,Informed-RRT*,5000,1947.5594822109624
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,500,2049.544561236568
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,1000,2043.767855485463
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,2000,2007.1508981404845
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,3000,2007.1508981404845
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,4000,1990.9359469065967
evaluation-2d-00,uniform_clutter,2,0,5,20000005,SC-RRT,5000,1971.4675951866004
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,1000,2697.876588972702
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,2000,2697.876588972702
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,3000,2697.876588972702
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,4000,2697.876588972702
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT,5000,2697.876588972702
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,250,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,500,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,1000,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,2000,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,3000,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,4000,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT-Connect,5000,2118.450815644891
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,1000,2077.3262428129156
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,2000,2045.4787936258156
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,3000,1959.8980560607934
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,4000,1952.4147737962176
evaluation-2d-00,uniform_clutter,2,0,5,20000005,RRT*,5000,1940.1948286517077
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,1000,2080.284758022029
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,2000,1954.0408710205643
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,3000,1944.2450742334568
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,4000,1928.7583419074447
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Informed-RRT*,5000,1927.1333336208256
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,1000,nan
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,2000,2508.536190193372
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,3000,2508.536190193372
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,4000,2508.536190193372
evaluation-2d-00,uniform_clutter,2,0,5,20000005,Dynamic-RRT,5000,2508.536190193372
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,100,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,250,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,500,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,1000,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,2000,2948.865211704219
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,3000,2948.865211704219
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,4000,2948.865211704219
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT,5000,2948.865211704219
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,100,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,250,2101.29119027626
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,500,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,1000,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,2000,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,3000,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,4000,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT-Connect,5000,2100.090528718881
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,100,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,250,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,500,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,1000,nan
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,2000,1985.3971613904744
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,3000,1966.3220241595584
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,4000,1965.25551564832
evaluation-2d-00,uniform_clutter,2,0,6,20000006,RRT*,5000,1960.5416436979158
